LOT,OPN,ENTITY,QTY,LOT_ABORT_FLAG,RETICLE,LOT_ENTITY_PROCESS_DURATION,ENT_LOT_PROCESS,PRODUCT_DESCRIPTION,PRODUCT,DOTPROCESS,ROUTE,LOT_TYPE,OPER_SHORT_DESC,CURRENT_HOTLOT,LOT_RECIPE,LAST_WAFER_END_DATE,FIRST_WAFER_END_DATE,ENT_LOT_PRIORITY
W5266070A,197573,OXS266,12,N,,59.06,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS_SNIP_WLP284152-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-23 00:20:41,2025-07-22 23:53:55,0
W5266200,172748,OXS264,13,N,,215.53,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-07-18 03:36:40,2025-07-18 00:26:23,0
W5266200,187614,CVD271,25,N,,192.83,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX,PROD,T*#5PADOX7,N,EMIB O5,2025-07-17 09:54:36,2025-07-17 06:54:36,0
W5266200,194997,SDJ591,25,N,8PUVCAPAD0MA1,47.63,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PUVCA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PUVCAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-17 18:01:07,2025-07-17 17:43:35,0
W5266200,197573,OXS270,13,N,,63.01,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-17 21:04:25,2025-07-17 20:34:55,0
W5266200,234511,CVD271,25,N,,104.35,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-17 04:39:30,2025-07-17 03:03:27,0
W5266200A,172748,OXS264,12,N,,208.47,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP284946-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-07-18 07:04:37,2025-07-18 04:10:11,0
W5266200A,197573,OXS266,12,N,,58.94,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP284946-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-17 21:42:36,2025-07-17 21:15:52,0
W5270470,172748,OXS262,13,N,,124.35,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-22 13:17:43,2025-07-22 11:41:51,0
W5270470,187614,CVD271,25,N,,194.46,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5PADOX7,N,EMIB O5,2025-07-22 01:24:17,2025-07-21 22:22:41,0
W5270470,194997,SDJ111,25,N,8PPKCBPAD0MA1,29.98,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PPKCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPKCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-22 04:53:47,2025-07-22 04:40:48,0
W5270470,197573,OXS270,13,N,,62.86,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-22 10:13:00,2025-07-22 09:43:36,0
W5270470,234511,CVD276,25,N,,104.65,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-21 19:58:31,2025-07-21 18:22:06,0
W5270470A,172748,OXS264,12,N,,128.60,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-22 12:43:56,2025-07-22 11:09:08,0
W5270470A,197573,OXS266,12,N,,60.11,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-22 10:08:31,2025-07-22 09:41:45,0
W5270480,172748,OXS274,13,N,,123.11,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-21 07:51:34,2025-07-21 06:16:16,0
W5270480,187614,CVD283,25,N,,214.07,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5PADOX7,N,EMIB O5,2025-07-20 14:22:52,2025-07-20 11:01:52,0
W5270480,194997,SDJ111,25,N,8PPKCBPAD0MA1,29.54,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PPKCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPKCBPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-20 20:19:04,2025-07-20 20:05:11,0
W5270480,197573,OXS266,13,N,,62.93,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-21 03:32:25,2025-07-21 03:02:54,0
W5270480,234511,CVD271,25,N,,153.76,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-20 03:56:06,2025-07-20 01:30:55,0
W5270480,234511,CVD276,0,Y,,,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5TV1OXE,N,EMIB O9,,,
W5270480A,172748,OXS262,12,N,,112.90,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-21 05:36:56,2025-07-21 04:16:42,0
W5270480A,197573,OXS266,12,N,,59.70,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-21 03:30:23,2025-07-21 03:03:29,0
W5270490,172748,OXS264,13,N,,128.61,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-23 15:29:06,2025-07-23 13:53:55,0
W5270490,187614,CVD271,25,N,,197.85,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5PADOX7,N,EMIB O5,2025-07-22 22:00:45,2025-07-22 18:55:57,0
W5270490,194997,SDJ591,25,N,8PPKCBPAD0MA1,32.55,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PPKCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPKCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-23 01:17:47,2025-07-23 01:00:48,0
W5270490,197573,OXS266,13,N,,62.97,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-23 12:56:50,2025-07-23 12:27:20,0
W5270490,234511,CVD271,25,N,,105.00,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-22 16:13:43,2025-07-22 14:37:03,0
W5270490A,172748,OXS264,12,N,,114.94,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-23 17:56:18,2025-07-23 16:29:42,0
W5270490A,197573,OXS266,12,N,,61.25,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-23 14:49:49,2025-07-23 14:22:46,0
W5270500,172748,OXS262,13,N,,121.01,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-22 00:37:30,2025-07-21 23:01:49,0
W5270500,187614,CVD413,25,N,,198.49,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5PADOX7,N,EMIB O5,2025-07-21 02:13:47,2025-07-20 23:08:14,0
W5270500,194997,SDJ591,25,N,8PPKCBPAD0MA1,32.52,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PPKCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPKCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-21 18:49:39,2025-07-21 18:32:40,0
W5270500,194997,SDJ591,25,Y,8PPKCBPAD0MA1,49.35,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PPKCB_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PPKCBPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-21 15:10:59,2025-07-21 14:53:43,0
W5270500,197573,OXS266,13,N,,62.00,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-21 22:25:59,2025-07-21 21:57:15,0
W5270500,234511,CVD284,25,N,,103.16,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-20 18:19:36,2025-07-20 16:44:37,0
W5270500A,172748,OXS264,12,N,,104.59,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-22 00:16:55,2025-07-21 22:57:23,0
W5270500A,197573,OXS270,12,N,,60.51,1225.7,Matlock Bridge 17 B0,8PPKCV   B,1225.7,FL25.7P8BK_SNIP_WLP284017-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-21 22:25:05,2025-07-21 21:58:03,0
W5270920,172748,OXS262,13,N,,238.67,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP505192-1_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-07-26 06:34:06,2025-07-26 03:22:57,0
W5270920,187614,CVD271,25,N,,193.64,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP505192-1_1,PROD,T*#5PADOX7,N,EMIB O5,2025-07-25 12:04:16,2025-07-25 09:03:30,0
W5270920,194997,SDJ591,25,N,8PQ2CAPAD0MA1,66.05,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP505192-1_1,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PQ2CA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=Y,AS=PAD_MT5_S5_S5)#8PQ2CAPAD0MA1,FULL0(EX=-1,FC=0.0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-25 17:55:47,2025-07-25 17:44:51,0
W5270920,197573,OXS270,13,N,,62.97,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP505192-1_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-26 02:27:14,2025-07-26 01:57:45,0
W5270920,234511,CVD283,25,N,,122.17,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP505192-1_1,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-25 06:40:29,2025-07-25 04:46:27,0
W5270920A,172748,OXS274,12,N,,209.41,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP283810-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-07-26 06:01:33,2025-07-26 03:06:59,0
W5270920A,197573,OXS270,12,N,,60.61,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP283810-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-26 02:26:37,2025-07-26 01:59:36,0
W5270930,172748,OXS262,13,N,,218.32,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-07-25 19:51:07,2025-07-25 16:39:52,0
W5270930,187614,CVD276,25,N,,216.55,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF,PROD,T*#5PADOX7,N,EMIB O5,2025-07-24 18:00:08,2025-07-24 14:36:44,0
W5270930,194997,SDJ111,25,N,8PQ2CAPAD0MA1,27.80,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PQ2CA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PQ2CAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-24 23:32:22,2025-07-24 23:19:38,0
W5270930,197573,OXS266,13,N,,64.39,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-25 15:46:05,2025-07-25 15:16:24,0
W5270930,234511,CVD410,25,N,,104.63,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-24 11:08:50,2025-07-24 09:32:32,0
W5270930A,172748,OXS264,12,N,,200.02,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP283810-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-07-25 19:10:10,2025-07-25 16:15:29,0
W5270930A,197573,OXS270,12,N,,59.64,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP283810-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-25 15:44:23,2025-07-25 15:17:06,0
W5270930R3,194997,SDJ111,1,N,8PQ2CAPAD0MA1,12.80,1225.7,Matlock Bridge 35 A0,8PQ2CV   A,1225.7,FL25.7P8BF_SNIP_WLP505193-5_0,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PQ2CA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PQ2CAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-25 03:59:58,2025-07-25 03:59:58,0
W5271080,172748,OXS264,13,N,,124.02,1225.7,Matlock Bridge 34 A0,8PQ1CV   A,1225.7,FL25.7P8BE,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-24 15:54:23,2025-07-24 14:14:34,0
W5271080,187614,CVD413,25,N,,198.06,1225.7,Matlock Bridge 34 A0,8PQ1CV   A,1225.7,FL25.7P8BE,PROD,T*#5PADOX7,N,EMIB O5,2025-07-23 10:31:13,2025-07-23 07:25:41,0
W5271080,194997,SDJ111,25,N,8PQ1CAPAD0MA1,27.89,1225.7,Matlock Bridge 34 A0,8PQ1CV   A,1225.7,FL25.7P8BE,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PQ1CA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PQ1CAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-23 14:36:43,2025-07-23 14:23:53,0
W5271080,197573,OXS266,13,N,,64.22,1225.7,Matlock Bridge 34 A0,8PQ1CV   A,1225.7,FL25.7P8BE,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-24 09:46:50,2025-07-24 09:17:22,0
W5271080,234511,CVD283,25,N,,103.87,1225.7,Matlock Bridge 34 A0,8PQ1CV   A,1225.7,FL25.7P8BE,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-23 05:26:50,2025-07-23 03:51:05,0
W5271080A,172748,OXS274,12,N,,227.97,1225.7,Matlock Bridge 34 A0,8PQ1CV   A,1225.7,FL25.7P8BE_SNIP_WLP283795-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-07-24 18:44:14,2025-07-24 15:49:35,0
W5271080A,197573,OXS266,12,N,,59.22,1225.7,Matlock Bridge 34 A0,8PQ1CV   A,1225.7,FL25.7P8BE_SNIP_WLP283795-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-24 13:56:39,2025-07-24 13:29:41,0
W5271090,172748,OXS264,13,N,,127.50,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-24 09:05:44,2025-07-24 07:30:36,0
W5271090,187614,CVD271,25,N,,196.35,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,T*#5PADOX7,N,EMIB O5,2025-07-23 10:55:45,2025-07-23 07:52:15,0
W5271090,194997,SDJ111,25,N,8PQ3CAPAD0MA1,29.84,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PQ3CA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PQ3CAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-23 16:03:50,2025-07-23 15:49:12,0
W5271090,197573,OXS270,0,Y,,,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,,,
W5271090,197573,OXS266,13,N,,61.56,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-24 04:33:06,2025-07-24 04:03:50,0
W5271090,197573,OXS270,0,Y,,,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,,,
W5271090,197573,OXS270,0,Y,,,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,,,
W5271090,197573,OXS270,0,Y,,,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,,,
W5271090,197573,OXS270,0,Y,,,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,,,
W5271090,234511,CVD283,25,N,,102.67,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-22 20:54:20,2025-07-22 19:20:01,0
W5271090A,172748,OXS262,12,N,,208.71,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS_SNIP_WLP284152-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-07-24 14:24:50,2025-07-24 11:29:28,0
W5271090A,197573,OXS266,12,N,,61.20,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS_SNIP_WLP284152-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-24 08:45:35,2025-07-24 08:18:34,0
W5271100,172748,OXS262,13,N,,216.77,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-07-26 15:03:47,2025-07-26 11:52:35,0
W5271100,187614,CVD276,25,N,,199.77,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,T*#5PADOX7,N,EMIB O5,2025-07-25 23:38:48,2025-07-25 20:32:12,0
W5271100,194997,SDJ111,25,N,8PQ3CAPAD0MA1,100.67,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,L #5PDSED7,N,"L-8690-50KD-B +?Product/8PQ3CA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=Y,AS=PAD_MT5_S5_S5)#8PQ3CAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-26 08:05:15,2025-07-26 07:52:10,0
W5271100,197573,OXS270,13,N,,61.86,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-26 11:19:14,2025-07-26 10:49:54,0
W5271100,234511,CVD271,25,N,,155.31,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-25 18:16:17,2025-07-25 15:49:30,0
W5271100A,172748,OXS262,12,N,,202.97,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS_SNIP_WLP284152-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P1-PAD,2025-07-26 22:24:16,2025-07-26 19:28:58,0
W5271100A,197573,OXS270,12,N,,60.48,1225.7,Matlock Bridge 36 A0,8PQ3CV   A,1225.7,FL25.7P8BS_SNIP_WLP284152-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P1-EMIB2-CP88,2025-07-26 15:54:11,2025-07-26 15:27:04,0
W5271110,172748,OXS274,13,N,,223.84,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP506098-1_1,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-P2-PAD,2025-07-24 08:42:36,2025-07-24 05:32:03,0
W5271110,187614,CVD276,25,N,,200.65,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP506098-1_1,PROD,T*#5PADOX7,N,EMIB O5,2025-07-23 11:29:42,2025-07-23 08:22:09,0
W5271110,194997,SDJ591,25,N,8PUVCAPAD0MA1,33.78,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP506098-1_1,PROD,L #5PDSED7,N,"L-8690-50KD-R +?Product/8PUVCA_400,PAD(LT=P,CLR=Y,CM=T,CHK=1,LHON=N,AS=PAD_MT5_S5_S5)#8PUVCAPAD0MA1,FULL0(EX=-1,FC=0,IL=C,NA=0.48,SO=0.60)(IR=I,IID=404)^25XT400WIP {CD=A;RG=A;SRCFW=3;RESIST=AM;LinkMode=NoLotGene}",2025-07-23 16:32:46,2025-07-23 16:15:59,0
W5271110,197573,OXS270,13,N,,63.64,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP506098-1_1,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-24 01:50:54,2025-07-24 01:21:29,0
W5271110,234511,CVD284,25,N,,104.31,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP506098-1_1,PROD,T*#5TV1OXE,N,EMIB O9,2025-07-23 05:26:30,2025-07-23 03:50:21,0
W5271110A,172748,OXS264,12,N,,113.42,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP284946-2_0,PROD,E*#5PDOX5,N,SYSTEM/LPC/P-DC-PAD,2025-07-24 06:58:46,2025-07-24 05:37:52,0
W5271110A,197573,OXS266,12,N,,60.96,1225.7,Matlock Bridge 29 A0,8PUVCV   A,1225.7,FL25.7P8BX_SNIP_WLP284946-2_0,PROD,E*#5PDCAP7,N,SYSTEM/LPC/E-P2-EMIB2-CP88,2025-07-24 02:38:59,2025-07-24 02:12:13,0
